# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 380:         5.768       50.910     114.00  MAASTRICHT
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# DD       = Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord, 90=oost, 180=zuid, 270=west, 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/klimatologie/achtergrondinformatie/windroos.pdf; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/klimatologie/achtergrondinformatie/beaufortschaal.pdf; 
# FF       = Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur; 
# FX       = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# T10N     = Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur; 
# TD       = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# SQ       = Duur van de zonneschijn (in 0.1 uren) per uurvak, berekend uit globale straling  (-1 for <0.05 uur); 
# Q        = Globale straling (in J/cm2) per uurvak; 
# DR       = Duur van de neerslag (in 0.1 uur) per uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming; 
# VV       = Horizontaal zicht tijdens de waarneming (0=minder dan 100m, 1=100-200m, 2=200-300m,..., 49=4900-5000m, 50=5-6km, 56=6-7km, 57=7-8km, ..., 79=29-30km, 80=30-35km, 81=35-40km,..., 89=meer dan 70km); 
# N        = Bewolking (bedekkingsgraad van de bovenlucht in achtsten), tijdens de waarneming (9=bovenlucht onzichtbaar); 
# U        = Relatieve vochtigheid (in procenten) op 1.50 m hoogte tijdens de waarneming; 
# WW       = Weercode (00-99), visueel(WW) of automatisch(WaWa) waargenomen, voor het actuele weer of het weer in het afgelopen uur. Zie http://www.knmi.nl/klimatologie/achtergrondinformatie/ww_lijst_nederlands.pdf; 
# IX       = Weercode indicator voor de wijze van waarnemen op een bemand of automatisch station (1=bemand gebruikmakend van code uit visuele waarnemingen, 2,3=bemand en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 4=automatisch en opgenomen (gebruikmakend van code uit visuele waarnemingen), 5,6=automatisch en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 7=automatisch gebruikmakend van code uit automatische waarnemingen); 
# M        = Mist 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# R        = Regen 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# S        = Sneeuw 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# O        = Onweer 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# Y        = IJsvorming 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,  T10,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
# 
  380,20150325,    8,  300,   30,   30,   40,   45,     ,   39,    0,   17,    8,    2,10061,   16,    8,   96,   51,    7,    0,    1,    0,    0,    0
  380,20150325,    9,  290,   20,   20,   40,   48,     ,   40,    0,   17,    6,    1,10065,   20,    8,   95,   52,    7,    0,    1,    0,    0,    0
  380,20150325,   10,  270,   20,   20,   30,   53,     ,   45,    0,   26,   10,    4,10070,   21,    8,   95,   81,    7,    0,    1,    0,    0,    0
  380,20150325,   11,  270,   20,   20,   40,   56,     ,   45,    0,   41,   10,   10,10074,   27,    8,   93,   62,    7,    0,    1,    0,    0,    0
  380,20150325,   24,  270,   20,   20,   40,   43,   42,   36,    0,    0,    0,    0,10098,   57,    8,   95,   10,    7,    0,    0,    0,    0,    0
  380,20150326,    1,  280,   20,   20,   40,   42,     ,   35,    0,    0,    0,    0,10098,   58,    8,   95,   10,    7,    0,    0,    0,    0,    0
  380,20150326,    2,  270,   20,   20,   40,   39,     ,   33,    0,    0,    0,    0,10097,   58,    8,   96,   10,    7,    0,    0,    0,    0,    0
  380,20150326,    3,  250,   20,   20,   40,   35,     ,   29,    0,    0,    0,    0,10098,   57,    8,   96,   10,    7,    0,    0,    0,    0,    0
  380,20150326,    4,  240,   20,   20,   30,   31,     ,   28,    0,    0,    0,    0,10100,   22,    8,   98,   10,    7,    0,    0,    0,    0,    0
  380,20150326,    5,  240,   20,   20,   40,   30,     ,   25,    0,    0,    0,    0,10101,   35,    8,   97,   10,    7,    0,    0,    0,    0,    0
  380,20150326,    6,  230,   20,   20,   40,   24,   22,   19,    0,    2,    0,    0,10101,   50,    7,   96,   10,    7,    0,    0,    0,    0,    0
  380,20150326,    7,  200,   30,   30,   40,   34,     ,   23,    2,   27,    0,    0,10102,   57,    8,   92,   10,    7,    0,    0,    0,    0,    0
  380,20150326,    8,  210,   40,   50,   80,   42,     ,   18,    3,   55,    0,    0,10099,   64,    1,   84,     ,    5,    0,    0,    0,    0,    0
  380,20150326,    9,  200,   50,   50,   80,   56,     ,   20,    5,  115,    0,    0,10093,   69,    5,   78,     ,    5,    0,    0,    0,    0,    0
  380,20150326,   10,  190,   50,   70,   90,   68,     ,   14,   10,  199,    0,    0,10089,   72,    7,   68,     ,    5,    0,    0,    0,    0,    0
  380,20150326,   11,  200,   60,   60,   90,   71,     ,    6,    3,  146,    0,    0,10082,   75,    8,   63,     ,    5,    0,    0,    0,    0,    0
  380,20150326,   24,  250,   40,   40,   70,   62,   49,   31,    0,    0,    0,    0,10109,   67,    4,   80,    1,    7,    0,    0,    0,    0,    0
  380,20150327,    1,  250,   40,   40,   70,   57,     ,   21,    0,    0,    0,    0,10117,   70,    7,   78,     ,    5,    0,    0,    0,    0,    0
  380,20150327,    2,  250,   40,   40,   70,   48,     ,   16,    0,    0,    0,    0,10122,   70,    6,   80,     ,    5,    0,    0,    0,    0,    0
  380,20150327,    3,  240,   40,   40,   70,   45,     ,   13,    0,    0,    0,    0,10130,   69,    1,   80,     ,    5,    0,    0,    0,    0,    0
  380,20150327,    4,  240,   40,   40,   70,   39,     ,   14,    0,    0,    0,    0,10137,   67,    7,   84,     ,    5,    0,    0,    0,    0,    0
  380,20150327,    5,  230,   40,   40,   70,   41,     ,   15,    0,    0,    0,    0,10145,   67,    8,   83,     ,    5,    0,    0,    0,    0,    0
  380,20150327,    6,  240,   40,   40,   70,   44,   30,   18,    0,    1,    0,    0,10156,   67,    8,   83,     ,    5,    0,    0,    0,    0,    0
  380,20150327,    7,  250,   50,   50,   80,   50,     ,   25,    0,   19,    0,    0,10167,   65,    8,   84,     ,    5,    0,    0,    0,    0,    0
  380,20150327,    8,  250,   50,   50,   90,   57,     ,   29,    2,   67,    0,    0,10171,   65,    8,   82,     ,    5,    0,    0,    0,    0,    0
  380,20150327,    9,  260,   50,   50,   90,   62,     ,   25,    4,   74,    0,    0,10179,   63,    8,   77,     ,    5,    0,    0,    0,    0,    0
  380,20150327,   10,  260,   50,   40,   90,   75,     ,   29,    6,  117,    0,    0,10185,   65,    8,   73,     ,    5,    0,    0,    0,    0,    0
  380,20150327,   11,  260,   50,   50,   90,   75,     ,   24,    2,   85,    0,    0,10191,   68,    8,   70,     ,    5,    0,    0,    0,    0,    0
  380,20150327,   24,  170,   10,   10,   20,   39,  -11,   12,    0,    0,    0,    0,10236,   64,    8,   83,     ,    5,    0,    0,    0,    0,    0
  380,20150328,    1,  200,   20,   20,   30,   30,     ,    5,    0,    0,    0,    0,10234,   65,    1,   84,     ,    5,    0,    0,    0,    0,    0
  380,20150328,    2,  190,   20,   30,   40,   23,     ,   -1,    0,    0,    0,    0,10229,   64,    1,   84,     ,    5,    0,    0,    0,    0,    0
  380,20150328,    3,  190,   20,   20,   30,   33,     ,    6,    0,    0,    0,    0,10226,   67,    8,   82,     ,    5,    0,    0,    0,    0,    0
  380,20150328,    4,  170,   20,   30,   40,   40,     ,   10,    0,    0,    0,    0,10218,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  380,20150328,    5,  170,   30,   30,   40,   49,     ,   10,    0,    0,    0,    0,10212,   75,    8,   76,     ,    5,    0,    0,    0,    0,    0
  380,20150328,    6,  180,   30,   30,   50,   52,    2,   11,    0,    3,    0,    0,10209,   75,    7,   75,     ,    5,    0,    0,    0,    0,    0
  380,20150328,    7,  190,   40,   50,   70,   64,     ,   13,    7,   40,    0,    0,10202,   74,    6,   70,     ,    5,    0,    0,    0,    0,    0
  380,20150328,    8,  190,   50,   50,   80,   88,     ,   30,    7,   90,    0,    0,10195,   72,    5,   67,     ,    5,    0,    0,    0,    0,    0
  380,20150328,    9,  200,   60,   80,  120,   98,     ,   28,    6,  123,    0,    0,10188,   72,    8,   62,     ,    5,    0,    0,    0,    0,    0
  380,20150328,   10,  200,   70,   70,  120,   96,     ,   34,    0,   80,    0,    0,10180,   73,    8,   65,     ,    5,    0,    0,    0,    0,    0
  380,20150328,   11,  200,   70,   80,  110,   92,     ,   55,    0,   70,    0,   -1,10172,   61,    8,   78,   51,    7,    0,    1,    0,    0,    0
  380,20150328,   24,  240,   80,   70,  160,  114,   98,   87,    0,    0,    0,    0,10084,   70,    6,   83,    1,    7,    0,    0,    0,    0,    0
  380,20150329,    1,  240,   80,   90,  150,  106,     ,   73,    0,    0,    0,    0,10082,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  380,20150329,    2,  240,   70,   70,  130,  106,     ,   70,    0,    0,    0,    0,10080,   75,    8,   78,     ,    5,    0,    0,    0,    0,    0
  380,20150329,    3,  240,   80,   90,  150,  105,     ,   66,    0,    0,    0,    0,10075,   70,    8,   77,     ,    5,    0,    0,    0,    0,    0
  380,20150329,    4,  240,   70,   70,  130,  103,     ,   68,    0,    0,    0,    0,10075,   68,    8,   79,     ,    5,    0,    0,    0,    0,    0
  380,20150329,    5,  240,   80,   80,  140,  101,     ,   56,    0,    0,    0,    0,10068,   65,    8,   74,     ,    5,    0,    0,    0,    0,    0
  380,20150329,    6,  230,   70,   60,  130,   94,   90,   63,    0,    0,    0,   -1,10066,   59,    8,   81,   51,    7,    0,    1,    0,    0,    0
  380,20150329,    7,  220,   70,   80,  140,   87,     ,   72,    0,    9,    9,    4,10056,   59,    8,   90,   81,    7,    0,    1,    0,    0,    0
  380,20150329,    8,  220,   80,  100,  160,   90,     ,   75,    0,   11,    7,    1,10049,   61,    8,   90,   51,    7,    0,    1,    0,    0,    0
  380,20150329,    9,  240,   80,   90,  140,   96,     ,   76,    0,   22,    6,    2,10040,   70,    8,   87,   51,    7,    0,    1,    0,    0,    0
  380,20150329,   10,  220,   80,   80,  130,   97,     ,   82,    0,   29,    8,    3,10027,   65,    8,   90,   51,    7,    0,    1,    0,    0,    0
  380,20150329,   11,  220,   90,  100,  140,   98,     ,   87,    0,   37,    9,   13,10014,   59,    8,   93,   82,    7,    0,    1,    0,    0,    0
  380,20150329,   24,  260,   60,   60,  120,   78,   74,   53,    0,    0,    6,    3, 9981,   70,    8,   84,   23,    7,    0,    1,    0,    0,    0
  380,20150330,    1,  270,   70,   50,  110,   78,     ,   48,    0,    0,    0,    0, 9988,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  380,20150330,    2,  260,   60,   60,  120,   77,     ,   44,    0,    0,    0,    0, 9992,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  380,20150330,    3,  280,   60,   60,  110,   72,     ,   34,    0,    0,    0,    0, 9997,   75,    6,   77,     ,    5,    0,    0,    0,    0,    0
  380,20150330,    4,  270,   60,   40,  110,   65,     ,   24,    0,    0,    0,    0,10006,   75,    3,   75,     ,    5,    0,    0,    0,    0,    0
  380,20150330,    5,  260,   40,   40,   80,   64,     ,   33,    0,    0,    0,    0,10013,   70,    7,   81,     ,    5,    0,    0,    0,    0,    0
  380,20150330,    6,  260,   50,   50,   90,   65,   56,   30,    0,    2,    0,    0,10023,   75,    7,   78,     ,    5,    0,    0,    0,    0,    0
  380,20150330,    7,  280,   60,   70,  110,   70,     ,   30,    0,   27,    0,    0,10034,   75,    8,   76,     ,    5,    0,    0,    0,    0,    0
  380,20150330,    8,  290,   70,   90,  120,   75,     ,    3,    7,   78,    0,    0,10046,   75,    2,   60,     ,    5,    0,    0,    0,    0,    0
  380,20150330,    9,  280,   90,   70,  150,   77,     ,    5,    7,  129,    0,    0,10060,   80,    4,   60,     ,    5,    0,    0,    0,    0,    0
  380,20150330,   10,  270,   70,   70,  140,   56,     ,   23,    3,   69,    3,    1,10071,   59,    8,   79,   81,    7,    0,    1,    0,    0,    0
  380,20150330,   11,  280,   70,   70,  120,   70,     ,   21,    1,   98,    0,   -1,10080,   71,    7,   71,   81,    7,    0,    1,    0,    0,    0
  380,20150330,   24,  220,  100,  140,  200,   88,   54,   68,    0,    0,    0,    0, 9997,   64,    8,   87,    2,    7,    0,    0,    0,    0,    0
  380,20150331,    1,  230,  120,  150,  220,  107,     ,   81,    0,    0,    0,    0, 9970,   70,    8,   84,     ,    5,    0,    0,    0,    0,    0
  380,20150331,    2,  240,  130,  130,  220,  109,     ,   90,    0,    0,    3,    3, 9963,   58,    8,   88,   81,    7,    0,    1,    0,    0,    0
  380,20150331,    3,  240,  120,  130,  240,  112,     ,   87,    0,    0,    7,    7, 9946,   70,    8,   85,   23,    7,    0,    1,    0,    0,    0
  380,20150331,    4,  240,  120,  130,  230,  101,     ,   91,    0,    0,    7,    7, 9952,   33,    8,   93,   52,    7,    0,    1,    0,    0,    0
  380,20150331,    5,  240,  120,  120,  220,  102,     ,   86,    0,    0,    8,    4, 9950,   64,    8,   90,   51,    7,    0,    1,    0,    0,    0
  380,20150331,    6,  240,  120,  120,  200,   99,   84,   79,    0,    3,    4,    2, 9957,   62,    8,   87,   51,    7,    0,    1,    0,    0,    0
  380,20150331,    7,  270,   90,   70,  220,   94,     ,   83,    0,    9,    5,   14, 9972,   23,    8,   93,   83,    7,    0,    1,    0,    0,    0
  380,20150331,    8,  270,   90,   70,  180,  100,     ,   66,    1,   18,    9,   52, 9984,   65,    7,   79,   23,    7,    0,    1,    0,    0,    0
  380,20150331,    9,  270,  120,   90,  190,  110,     ,   42,    5,   93,    0,   -1, 9996,   73,    4,   63,   22,    7,    0,    1,    0,    0,    0
  380,20150331,   10,  280,  110,  110,  210,  105,     ,   28,    5,  105,    0,    0,10012,   72,    8,   59,     ,    5,    0,    0,    0,    0,    0
  380,20150331,   11,  280,  110,   80,  190,  102,     ,   32,    2,   69,    3,    3,10026,   72,    7,   62,   81,    7,    0,    1,    0,    0,    0
  380,20150331,   24,  270,   70,   70,  130,   55,   38,    1,    0,    0,    0,    0,10134,   79,    8,   68,    2,    7,    0,    0,    0,    0,    0
  380,20150401,    1,  270,   80,   50,  140,   54,     ,    1,    0,    0,    1,    1,10136,   66,    8,   69,   81,    7,    0,    1,    0,    0,    0
  380,20150401,    2,  270,   80,   60,  150,   50,     ,   -5,    0,    0,    0,   -1,10141,   74,    7,   68,   23,    7,    0,    1,    0,    0,    0
  380,20150401,    3,  270,   80,   70,  130,   50,     ,  -11,    0,    0,    0,    0,10148,   72,    8,   65,    3,    7,    0,    0,    0,    0,    0
  380,20150401,    4,  270,   80,   70,  130,   48,     ,   -5,    0,    0,    0,   -1,10153,   68,    7,   68,   51,    7,    0,    1,    0,    0,    0
  380,20150401,    5,  310,   60,   40,  140,   34,     ,    9,    0,    0,    7,    2,10163,   59,    8,   84,   82,    7,    0,    1,    0,    0,    0
  380,20150401,    6,  280,   60,   70,  110,   38,   28,    7,    0,    3,    3,    1,10176,   64,    8,   80,   57,    7,    0,    1,    0,    0,    0
  380,20150401,    7,  270,   50,   50,  110,   40,     ,   13,    0,   24,    3,    1,10187,   68,    8,   83,   23,    7,    0,    1,    0,    0,    0
  380,20150401,    8,  280,   70,   70,  130,   37,     ,   15,    1,   42,    1,    1,10193,   58,    8,   85,   52,    7,    0,    1,    0,    0,    0
  380,20150401,    9,  260,   60,   70,  110,   56,     ,   17,    6,  102,    0,   -1,10196,   66,    3,   76,   22,    7,    0,    1,    0,    0,    0
  380,20150401,   10,  280,   80,   70,  140,   61,     ,   14,    7,  145,    0,    0,10201,   65,    4,   72,     ,    5,    0,    0,    0,    0,    0
  380,20150401,   11,  270,   80,   50,  150,   70,     ,   18,    6,  175,    0,   -1,10202,   61,    8,   69,   81,    7,    0,    1,    0,    0,    0
  380,20150401,   24,  240,   60,   70,  110,   56,   54,   37,    0,    0,    7,    2,10167,   58,    8,   88,   52,    7,    0,    1,    0,    0,    0
  380,20150402,    1,  240,   60,   60,   90,   56,     ,   41,    0,    0,    8,    2,10156,   58,    8,   90,   52,    7,    0,    1,    0,    0,    0
  380,20150402,    2,  240,   60,   60,  110,   56,     ,   43,    0,    0,   10,    5,10138,   61,    8,   91,   81,    7,    0,    1,    0,    0,    0
  380,20150402,    3,  240,   60,   70,  110,   53,     ,   45,    0,    0,   10,   15,10125,   59,    8,   95,   62,    7,    0,    1,    0,    0,    0
  380,20150402,    4,  230,   50,   40,  110,   54,     ,   49,    0,    0,   10,   15,10110,   57,    8,   97,   62,    7,    0,    1,    0,    0,    0
  380,20150402,    5,  300,   40,   40,   70,   55,     ,   49,    0,    0,   10,   27,10110,   57,    8,   96,   62,    7,    0,    1,    0,    0,    0
  380,20150402,    6,  290,   50,   40,   90,   57,   52,   48,    0,    1,   10,   11,10113,   65,    8,   94,   61,    7,    0,    1,    0,    0,    0
  380,20150402,    7,  310,   60,   60,  120,   53,     ,   34,    0,    9,    8,    4,10127,   70,    8,   88,   23,    7,    0,    1,    0,    0,    0
  380,20150402,    8,  310,   60,   60,  110,   50,     ,   25,    0,   31,    0,   -1,10142,   70,    8,   84,   23,    7,    0,    1,    0,    0,    0
  380,20150402,    9,  330,   60,   60,  100,   52,     ,   17,    0,   48,    0,    0,10154,   74,    8,   78,    2,    7,    0,    0,    0,    0,    0
  380,20150402,   10,  320,   60,   70,  120,   50,     ,    9,    6,  131,    0,   -1,10167,   75,    7,   75,   51,    7,    0,    1,    0,    0,    0
  380,20150402,   11,  330,   80,   80,  140,   71,     ,  -13,    7,  181,    0,   -1,10172,   73,    1,   55,   22,    7,    0,    1,    0,    0,    0
  380,20150402,   24,  240,   20,   20,   30,    7,   -6,   -6,    0,    0,    0,    0,10243,   65,    0,   91,     ,    5,    0,    0,    0,    0,    0
  380,20150403,    1,  210,   20,   20,   30,    4,     ,   -8,    0,    0,    0,    0,10240,   65,    5,   92,     ,    5,    0,    0,    0,    0,    0
  380,20150403,    2,  190,   10,   10,   20,    5,     ,   -7,    0,    0,    0,    0,10238,   65,    7,   92,     ,    5,    0,    0,    0,    0,    0
  380,20150403,    3,  200,   20,   20,   20,   -1,     ,  -12,    0,    0,    0,    0,10235,   64,    7,   91,     ,    5,    0,    0,    0,    0,    0
  380,20150403,    4,  160,   20,   10,   30,    6,     ,   -7,    0,    0,    0,    0,10232,   64,    8,   91,     ,    5,    0,    0,    0,    0,    0
  380,20150403,    5,  180,   20,   20,   30,    0,     ,  -14,    0,    0,    0,    0,10230,   65,    8,   90,     ,    5,    0,    0,    0,    0,    0
  380,20150403,    6,  170,   30,   20,   40,   14,  -23,   -7,    3,   12,    0,    0,10227,   65,    8,   86,     ,    5,    0,    0,    0,    0,    0
  380,20150403,    7,  160,   20,   20,   30,   38,     ,    8,    3,   51,    0,    0,10224,   67,    8,   81,     ,    5,    0,    0,    0,    0,    0
  380,20150403,    8,  160,   20,   30,   40,   51,     ,    7,    7,   90,    0,    0,10218,   68,    8,   73,     ,    5,    0,    0,    0,    0,    0
  380,20150403,    9,  190,   20,   20,   40,   64,     ,    6,    7,  123,    0,    0,10212,   75,    7,   66,     ,    5,    0,    0,    0,    0,    0
  380,20150403,   10,  200,   30,   30,   50,   77,     ,    8,    5,  152,    0,    0,10207,   70,    7,   62,     ,    5,    0,    0,    0,    0,    0
  380,20150403,   11,  210,   30,   30,   60,   82,     ,    0,    1,  139,    0,    0,10199,   74,    7,   56,     ,    5,    0,    0,    0,    0,    0
  380,20150403,   24,  150,   10,   10,   20,   62,   47,   23,    0,    0,    0,    0,10161,   75,    8,   76,    2,    7,    0,    0,    0,    0,    0
  380,20150404,    1,  330,   10,   20,   20,   58,     ,   28,    0,    0,    0,    0,10164,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  380,20150404,    2,  320,   10,   10,   20,   60,     ,   28,    0,    0,    0,    0,10159,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  380,20150404,    3,  330,   10,   10,   20,   58,     ,   35,    0,    0,    0,    0,10155,   70,    8,   85,     ,    5,    0,    0,    0,    0,    0
  380,20150404,    4,   60,   20,   30,   40,   55,     ,   28,    0,    0,    0,   -1,10154,   68,    8,   83,   22,    7,    0,    1,    0,    0,    0
  380,20150404,    5,   50,   40,   40,   60,   51,     ,   24,    0,    0,    8,    1,10161,   63,    8,   83,   57,    7,    0,    1,    0,    0,    0
  380,20150404,    6,   60,   50,   70,  100,   41,   40,   20,    0,    1,   10,    9,10167,   60,    8,   86,   61,    7,    0,    1,    0,    0,    0
  380,20150404,    7,   60,   60,   50,  100,   41,     ,   27,    0,   10,   10,    7,10171,   59,    8,   91,   61,    7,    0,    1,    0,    0,    0
  380,20150404,    8,   50,   50,   40,   80,   37,     ,   24,    0,   20,   10,    6,10172,   62,    8,   91,   51,    7,    0,    1,    0,    0,    0
  380,20150404,    9,   30,   60,   60,   80,   33,     ,   23,    0,   27,   10,    5,10182,   59,    8,   93,   81,    7,    0,    1,    0,    0,    0
  380,20150404,   10,   40,   60,   60,   80,   35,     ,   26,    0,   70,   10,    2,10184,   58,    8,   94,   58,    7,    0,    1,    0,    0,    0
  380,20150404,   11,   50,   60,   60,   80,   54,     ,   31,    5,  168,    0,   -1,10189,   67,    8,   85,   23,    7,    0,    1,    0,    0,    0
  380,20150404,   24,  360,   30,   40,   50,   20,    3,   -4,    0,    0,    0,    0,10231,   70,    7,   84,     ,    5,    0,    0,    0,    0,    0
  380,20150405,    1,  360,   30,   30,   50,   14,     ,   -6,    0,    0,    0,    0,10232,   70,    0,   86,     ,    5,    0,    0,    0,    0,    0
  380,20150405,    2,  350,   30,   40,   50,   19,     ,   -1,    0,    0,    0,    0,10233,   70,    7,   87,     ,    5,    0,    0,    0,    0,    0
  380,20150405,    3,  350,   30,   30,   40,   19,     ,    0,    0,    0,    0,    0,10235,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  380,20150405,    4,   10,   30,   30,   50,   18,     ,   -1,    0,    0,    0,    0,10239,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  380,20150405,    5,   10,   20,   20,   40,   10,     ,   -5,    0,    0,    0,    0,10244,   69,    8,   90,     ,    5,    0,    0,    0,    0,    0
  380,20150405,    6,   40,   20,   20,   50,    5,  -10,   -8,    0,    7,    0,    0,10250,   65,    1,   91,     ,    5,    0,    0,    0,    0,    0
  380,20150405,    7,   40,   20,   20,   30,   32,     ,   10,   10,   58,    0,    0,10254,   62,    0,   85,     ,    5,    0,    0,    0,    0,    0
  380,20150405,    8,   50,   20,   30,   40,   44,     ,   12,   10,  117,    0,    0,10259,   64,    0,   80,     ,    5,    0,    0,    0,    0,    0
  380,20150405,    9,   50,   20,   20,   40,   60,     ,   14,   10,  178,    0,    0,10262,   66,    0,   72,     ,    5,    0,    0,    0,    0,    0
  380,20150405,   10,  340,   20,   30,   50,   68,     ,   18,    8,  179,    0,    0,10265,   69,    6,   70,     ,    5,    0,    0,    0,    0,    0
  380,20150405,   11,   20,   30,   30,   60,   72,     ,    7,    4,  141,    0,    0,10265,   78,    7,   63,     ,    5,    0,    0,    0,    0,    0
  380,20150405,   24,  360,   30,   30,   40,   43,   12,    1,    0,    0,    0,    0,10280,   75,    8,   74,     ,    5,    0,    0,    0,    0,    0
